La,Ce,Pr,Nd,Sm,Y,Ca,Zr,Mg,Ni,Co,Al,Mn,Zn,Cr,Temp,cap,iziritsu,density,Pd80_04,Pd80_05
0.050231947,0.044828942,0.01531297,0.918538814,0.042349607,0.039772792,0.090060611,0.011295347,0.278003429,2.780438066,0.058694499,0.111832215,0.081455362,5.12224E-05,0.023639178,112.860626,235.1240793,1.638129915,2.362951862,0.188415751,0.375150744
0.181674899,0.054742802,0.217344287,0.312923239,0.087307395,0.000737212,0.084470516,0.05510382,0.113010136,2.221121331,0.058981206,0.124215863,0.097754423,0.097845805,0.015793215,1246.806177,120.8553005,0.567366867,4.689738931,1.090751817,1.578596867
0.285922616,0.076891813,0.110154929,0.26028062,0.055005452,0.056100711,0.052041765,0.02459783,0.080749235,3.490509748,0.081321563,0.171154385,0.047953505,0.092716125,0.060112274,151.8279223,411.8388955,1.719709891,10.46895163,0.083343474,0.132075335
0.207772222,0.023297861,0.214519076,0.152122553,0.085616682,0.039900168,0.045375574,0.110071114,0.109134534,6.280302553,0.007507505,0.138066924,0.069024028,0.053785993,0.018059668,498.8946493,507.6500319,1.395881358,7.615814591,0.107873932,0.084132687
1.185480451,0.010444106,0.001428532,0.211827078,0.072555068,0.006991181,0.099776335,0.038890352,0.078649032,0.664202021,0.072405475,0.144948836,0.049098782,0.048976569,0.036980217,109.047497,181.0369091,1.095063783,6.600771725,0.116009815,0.095408751
0.057900288,0.082658974,0.034092875,1.615336508,0.010369236,0.04450938,0.017817995,0.0301964,0.156846831,2.179420012,0.094712591,0.470797516,0.004789618,0.070802129,0.092886724,1464.773333,395.707484,0.181591444,13.01614896,0.148154247,0.061808994
1.028223271,0.097601305,0.059359702,0.208027646,0.086944509,0.03475175,0.057783072,0.0721691,0.188993205,2.469295383,0.094149226,0.281419977,0.026462995,0.034238532,0.057147472,76.65957782,253.1040576,1.720743913,5.372439767,0.025296797,0.129559029
0.603515478,0.061689282,0.227349829,0.419490365,0.059243615,0.009934464,0.04066685,0.059854175,0.067741071,5.668366557,0.071908696,0.099558524,0.065065279,0.010246389,0.044091233,717.1472739,150.2767464,0.390439228,7.438007109,0.163518811,0.249385541
0.084038926,0.058932201,0.146352504,0.772857412,0.050127707,0.09741226,0.053655589,0.112522646,0.032299979,3.163932146,0.05114446,0.076038707,0.059486982,0.016519267,0.055879793,1253.524967,416.4726799,0.29048474,6.281588723,0.182728294,0.099473908
0.049727955,0.074230737,0.021787174,0.251220562,0.049856656,0.008248784,0.070739211,0.047130725,0.461131715,5.260839747,0.018992955,0.247368608,0.016038541,0.029615493,0.060279068,1285.940184,76.05864088,0.739281661,3.106902216,0.187296699,0.158713405
0.963937114,0.04175148,0.163438468,0.091454174,0.043363738,0.072646715,0.093231959,0.098369819,0.291924098,3.771397266,0.068517888,0.216329778,0.041523693,0.047462274,0.042977366,788.129167,158.8152746,0.521042638,15.65760352,0.084979979,0.089999757
0.070567947,0.12884487,0.33744786,1.010210896,0.059684341,0.000389824,0.063865159,0.087249924,0.222981319,6.449041554,0.040116679,0.48108109,0.019080016,0.060944853,0.017298504,1344.604992,645.6761427,0.499697662,0.653588122,0.103745486,0.195025767
0.316759403,0.247612538,0.001583742,0.049027012,0.072220228,0.099157569,0.062926891,0.066779177,0.135414654,3.051222287,0.076714108,0.339842022,0.132060838,0.039220049,0.093249757,374.9457923,448.293302,0.506930192,14.11576541,0.07843256,0.101961716
0.252360236,0.617539637,0.047776551,0.519619053,0.062549106,0.028414489,0.084573226,0.020803746,0.125835248,5.466738201,0.411218556,0.104038636,0.0057877,0.036845184,0.036238198,2040.592809,349.8954025,0.960435376,7.536131646,0.067563841,0.290068004
0.022558026,0.085292748,0.000998575,0.47629479,0.003159829,0.034981475,0.062064826,0.068511952,0.245247494,4.806799511,0.08962998,0.104646882,0.046217585,0.06326775,0.085523405,1628.192632,223.9265982,0.491996791,0.506540724,0.063033518,0.18549096
0.11831524,0.085855614,0.904489068,0.143417007,0.072453272,0.000641764,0.070668947,0.088549955,0.225087502,4.054781503,0.269143369,0.195318028,0.00762611,0.04236988,0.004837435,1240.814755,83.52884675,1.275457556,5.777115666,0.092831555,0.1818845
0.70477913,0.046928948,0.192391008,0.131281708,0.09252231,0.003005456,0.069076079,0.099558,0.103906376,1.295000347,0.001925489,0.100304848,0.084732609,0.020013624,0.071699458,1588.843335,96.00800061,1.577234241,10.90586661,0.147005081,0.118452543
0.319260937,0.046141288,0.263837347,0.517210019,0.074868737,0.060436255,0.072802139,0.042690309,0.379487373,4.339741282,0.153878518,0.334484963,0.020496217,0.04173801,0.023582595,330.3508986,1.963129319,0.802975251,8.189332396,0.111030525,0.092382815
0.039571214,0.023569363,0.06363289,1.314272156,0.024932697,0.0020748,0.015108561,0.048335716,0.469251667,5.583510671,0.074864843,0.031542278,0.043431954,0.024883404,0.012672859,1427.419231,512.8660531,1.653320855,4.212309749,0.094028028,0.128657049
0.025392047,0.097905321,0.042486966,0.050727563,0.053760824,0.056455675,0.759750321,0.041582496,0.309145575,3.734551003,0.214003358,0.081659387,0.039346144,0.080742979,0.031080018,486.3695539,716.2979766,0.097269398,12.59519978,0.240573856,0.679784118
0.163820264,0.067949246,0.067399452,0.090961364,0.453958712,0.019576967,0.30107644,0.07557695,0.183450318,5.724439488,0.070379008,0.002952193,0.031785318,0.080330057,0.080327851,1896.129289,516.2668039,0.893058415,1.446284771,0.30574609,1.001102965
0.183297533,0.085055101,0.091870287,0.07833193,0.573401537,0.028113398,0.306331289,0.091132439,0.328037058,4.2501725,0.024211316,0.016435152,0.012895294,0.047945696,0.046213221,1630.380825,438.1508667,0.99282069,10.47101848,0.446760925,1.036170843
0.103199633,0.034151092,0.094478,0.056806771,0.15914408,0.051188158,0.246258851,0.003277816,0.180434392,2.228545099,0.029316607,0.079420914,0.014140658,0.055157245,0.014557553,635.1441204,197.413547,1.825094551,15.30774908,0.183792969,0.863463251
0.005509287,0.074254687,0.023708286,0.051068396,0.265219009,0.008870355,0.372520271,0.034793783,0.002203963,0.926153058,0.025203234,0.012650467,0.032117943,0.028092975,0.008719318,1586.103653,193.3803224,1.275339678,11.81739983,1.13154863,1.607245712
0.059494646,0.077732421,0.026859218,0.099728914,0.301198791,0.064726996,0.1417644,0.01164655,0.381419747,4.66341079,0.046236577,0.072163978,0.018059347,0.081068668,0.06730732,1534.921752,400.0872416,0.103839968,12.94144126,1.4842476,1.00882031
0.001327847,0.014548476,0.099639299,0.08824327,0.094910379,0.018499491,0.535440473,0.065539941,0.025152677,3.17174976,0.676844027,0.013145568,0.06970606,0.075033838,0.040293121,1715.042116,214.3414135,0.231524501,10.4169911,0.55420606,0.217401109
0.005245262,0.048879627,0.083880429,1.49294177,0.07733601,0.018355226,0.099462071,0.055428918,0.257130359,3.937146654,0.031483997,0.037354833,0.089116922,0.072917047,0.06326707,197.5481928,124.3342081,0.973344939,15.0263412,0.08665902,0.385202738
0.017032606,0.060861265,0.010583669,0.191756281,0.077210594,0.096832781,0.096045432,0.008300266,0.490266122,4.021899095,0.200623247,0.027688443,0.086942866,0.000222426,0.043096379,1512.716591,291.5437754,0.942244254,10.59152242,0.238030891,0.156793698
0.071156064,0.07147286,0.022502432,1.645883185,0.054045164,0.053827238,0.084204295,0.097724994,0.093500963,4.687940879,0.017851747,0.095922778,0.000912509,0.084501197,0.00837866,1649.485289,133.8055055,1.96677843,10.22149915,0.149592593,0.283846456
0.846807849,0.005668101,0.044806579,0.48157001,0.083416789,0.003682312,0.058420931,0.080594417,0.107680728,6.341100661,0.099514655,0.249278314,0.042414564,0.040254763,0.040023066,603.4570906,437.02225,1.039526597,12.2034146,0.121269128,0.216078508
0.079791567,0.084978902,0.078592181,1.337504294,0.042597463,0.021975896,0.015446952,0.039305283,0.31473195,3.715372768,0.001263779,0.063222623,0.092470051,0.013305139,0.026436465,1910.672963,434.1577035,0.058164128,11.67091883,0.073865088,0.225975494
0.012632784,0.092319529,0.061752774,0.113955372,0.026898612,0.012952014,0.047639428,0.044675491,0.191496442,0.60919122,0.079171623,0.050079573,0.039912133,0.004367,0.08304108,1256.367049,132.945375,1.787006544,3.651623322,0.045359059,0.080860361
0.001121499,0.006994841,1.499320692,0.04099939,0.017861957,0.083680661,0.063303669,0.047687927,0.133151509,4.958888122,0.043147473,0.0856697,0.064783587,0.041383903,0.083607259,1072.060998,116.2248766,1.182422043,13.23062396,0.032670889,0.153679953
0.424103888,0.681378139,0.086775825,0.164633803,0.097840848,0.057990478,0.04013237,0.085204594,0.189128949,2.190764163,0.002237745,0.048732989,0.050859241,0.042544002,0.07772818,655.3452293,245.2908453,1.865714597,16.20920436,2.200965309,1.896630856
0.544506106,0.38317923,0.049107071,0.472244264,0.033431042,0.068094847,0.095974196,0.080008802,0.233233194,4.854152324,0.099466575,0.114761782,0.056270181,0.091480545,0.036512422,1433.944303,38.29356029,0.818204397,10.58721087,0.793068768,0.709924642
0.014291062,0.062156475,0.067494699,1.030028018,0.044918668,0.004086528,0.053859603,0.026250427,0.195030267,4.303483064,0.088286952,0.011569199,0.096059099,0.035787836,0.09297158,1031.180704,73.7939001,1.30554745,11.49324275,0.256739225,0.376161591
0.035705121,0.061190612,0.08503791,0.22427028,0.087122454,0.048916547,0.092288805,0.097245865,0.204708377,1.106704285,0.071808062,0.052480019,0.091944299,0.074622097,0.002697134,223.4250823,643.52197,1.161445198,13.031217,0.231423313,0.101261779
0.280398915,0.307338455,0.012375915,0.100053054,0.009733467,0.078451401,0.007175219,0.086332716,0.014781171,3.949758589,0.055660873,0.077064713,0.097364257,0.009537341,0.061564785,952.391524,57.08388021,1.536443741,7.590442366,0.082547899,0.096062234
0.31223424,0.055650807,0.01569127,0.116640316,0.021687863,0.062644061,0.020773072,0.016114205,0.367912015,4.644617549,0.045766314,0.032039945,0.047184759,0.074003981,0.074557008,510.5780743,287.739514,1.086029857,5.989092298,1.072196222,1.683543098
0.215006184,0.275042447,0.089408837,0.173782685,0.066208399,0.081399168,0.093533619,0.031243514,0.207556959,0.577769488,0.036964871,0.190768762,0.045425645,0.045896841,0.026917479,856.5926557,290.7845741,0.366149803,8.884459201,1.506812974,1.920122657
0.057560693,0.028720346,0.004819596,1.206817309,0.090997828,0.010424243,0.057772276,0.061924238,0.267091903,2.609189401,0.036315174,0.018588841,0.075672122,0.054514397,0.052642267,810.9917601,534.6360853,0.086462874,14.38104382,0.222270474,0.272927596
0.098820483,0.087235972,0.098070941,1.280826909,0.024547827,0.025742738,0.057192302,0.027654155,0.082216844,3.277080079,0.030242953,0.068963888,0.081836851,0.095909681,0.040856292,1774.749031,322.8262189,1.033445982,6.294306723,0.107815049,0.122628454
0.002493132,0.094706737,0.155283647,0.302015942,0.078767318,0.007602775,0.097907638,0.062951417,0.491093737,2.005002754,0.058189837,0.097013389,0.065063563,0.046206232,0.018187969,1483.260279,548.5297612,1.359649122,3.786156663,0.140915346,0.168079468
0.45771494,0.102645124,0.053496934,0.425370908,0.027758561,0.075740837,0.049882252,0.000213843,0.247055837,2.613472272,0.077798623,0.176087181,0.039387401,0.080113073,0.041240825,1776.667939,8.038938334,0.113196328,6.261362894,0.125321528,0.60844979
0.243131805,0.647345445,0.096496762,0.458703176,0.012150535,0.013862488,0.055081087,0.069265178,0.141258747,4.312417627,0.040443325,0.123612378,0.608665332,0.072211305,0.087037699,1495.566557,214.2325984,1.782983184,9.837243716,0.077081053,0.290959305
0.042863284,0.060293229,0.039827003,0.274752139,0.077657906,0.021874035,0.076391227,0.094208087,0.143512873,2.020705602,0.040934526,0.147956383,0.014845626,0.003125667,0.026279526,1043.420525,559.7228329,0.212822598,8.680120465,0.329193783,0.366333013
0.076525661,0.004895334,0.084096805,0.390025041,0.041355589,0.029638951,0.074300142,0.047273607,0.251395466,1.768340452,0.0697486,0.064787532,0.068900133,0.012377719,0.032927791,264.0024398,571.5382468,0.336268151,5.770075027,0.149947111,0.069125145
0.089887715,0.039398655,0.009957549,0.15615823,0.00560781,0.047398681,0.023695814,0.069348998,0.342093592,4.548361993,0.082896155,0.07672221,0.055384506,0.084526317,0.08160293,290.2761049,640.0550254,0.881918489,14.59610336,0.070407056,0.281138986
0.039101084,0.006093463,0.002304435,0.618078756,0.042787264,0.063444167,0.039107853,0.009459619,0.031983532,0.970449031,0.068222622,0.095432425,0.082429601,0.0588195,0.08902632,1729.132952,283.9432582,1.523832536,15.30456054,0.216020907,0.079514425
0.127085391,0.022025071,0.025308053,0.55464151,0.034611567,0.093881457,0.005941312,0.050592904,0.322449662,3.548808424,0.023207787,0.394294974,0.001155697,0.033426487,0.031842408,113.5145824,225.862066,1.04119029,10.93625725,0.026629002,0.114512149
0.00584502,0.0790385,0.073444863,0.582764838,0.041727722,0.066021833,0.004649956,0.069558085,0.28244998,4.68582389,0.089336305,0.090070189,0.02049834,0.093052795,0.072849608,2065.138766,184.8418232,0.96007124,13.94163861,0.912616841,1.027766005
0.137026353,0.00636595,0.57854175,0.488251542,0.021901623,0.01184519,0.074367618,0.096153669,0.273702768,3.961601278,0.031707204,0.248821521,0.021322529,0.070312691,0.024955942,1011.60884,216.6971916,0.856805537,9.677993653,0.171529279,0.14014534
0.064597796,0.063812643,0.178495654,0.071350552,0.096805815,0.004849874,0.03599241,0.092973973,0.189283828,3.35899934,0.166742532,0.233610823,0.02723945,0.009665129,0.026325537,212.2434555,644.7313261,1.608113298,8.700606677,0.06806402,0.118836332
0.593731891,0.029337174,0.026442312,0.05451706,0.024366506,0.083631208,0.007471804,0.040978285,0.532266171,1.483348879,0.908638723,0.017325113,0.089440708,0.006498257,0.090012037,1814.486718,505.5475961,1.240391864,11.70131068,0.115542043,0.443052495
0.185232172,0.026844628,0.2537389,0.084298529,0.020214539,0.061270505,0.019040123,0.050595224,0.27508907,4.195459354,0.077284055,0.338417165,0.039730193,0.070040852,0.040203832,678.6715897,3.937468578,1.039105608,3.303753424,0.127941836,0.235597318
0.56015627,0.087138602,0.387353928,0.187787611,0.027643738,0.012621282,0.061592503,0.038561746,0.439029653,5.191791158,0.129380646,0.200435366,0.072799054,0.038765271,0.085734193,1641.334947,54.522224,0.423907623,9.020041976,0.042577106,0.131370698
0.021840415,0.071446805,0.083261978,0.027693425,0.034048627,1.068531141,0.14426482,0.042896941,0.051957551,4.59555634,0.002726968,0.023893057,0.0648125,0.087311142,0.099555489,1320.491565,174.85228,0.65485903,9.656398745,0.81489474,1.691548658
0.455522906,0.078183428,0.034811325,0.045293362,0.601929247,0.000274543,0.121952093,0.015951457,0.167441665,6.465446412,0.047469601,0.036954066,0.043183578,0.059245769,0.058010747,1340.53353,231.1383876,0.155253037,6.190000556,0.557018241,0.45062442
0.082794936,0.017324642,0.082605063,0.063567067,1.034730851,0.019131933,0.314584948,0.003767402,0.293582129,1.274897021,0.07657216,0.012694278,0.009166798,0.000658663,0.050813246,68.84572186,500.4162055,0.65732409,4.685704017,0.122834821,0.795214706
0.011915588,0.869620787,0.020071979,0.083320512,0.023657422,0.052108208,0.129683099,0.074496155,0.193290419,0.368963418,0.024635286,0.083702553,0.008758148,0.060785744,0.074827709,57.78019813,98.20922139,0.597953049,5.423546191,1.348210103,1.29661389
1.27040687,0.023420358,0.10239189,0.02772844,0.010758431,0.009555,0.330525995,0.032636493,0.092075778,5.155720105,0.029052057,0.050841185,0.090385104,0.028422492,0.021501333,1467.862349,132.5924405,0.809748092,2.197432456,0.240883466,1.171356821
0.318547741,0.042910732,2.45605E-05,0.091343097,0.077412402,0.028129776,0.209592032,0.094981406,0.241755467,3.395585422,0.053956857,0.071531476,0.088795467,0.01830918,0.034531612,1521.756752,230.0663078,1.253616671,12.73649572,0.349815029,0.41936852
0.281356207,0.061510522,0.064674098,0.0549063,0.522359141,0.004126167,0.368259671,0.019742956,0.362895886,7.177353906,0.023638762,0.011146724,0.051378413,0.091800431,0.096613513,149.1725563,243.8119104,0.512284034,7.740735664,1.661155969,1.594791857
0.380955568,0.036171277,0.033990188,0.042109189,0.014751962,0.063789129,0.01267702,0.076506648,0.782222729,2.699364065,0.087960483,0.062772047,0.071086606,0.046944348,0.093930126,1200.381779,137.9271026,1.177092978,13.67345226,0.122309816,0.66345613
0.11990632,0.015613161,0.098494436,0.371196669,0.03462578,0.068979755,0.048093318,0.024397386,0.264306028,0.628010462,0.079353883,0.384469104,0.06845391,0.014508237,0.035547103,1907.513516,111.4525733,0.12493907,2.846736104,0.103198446,0.075757927
1.196009982,0.156903352,0.017717339,0.083609856,0.018192036,0.079438785,0.021266455,0.082676105,0.301142987,5.407552199,0.003648301,0.199590619,0.029595225,0.09512871,0.019416058,533.8125241,251.4089795,1.623357108,5.553347812,0.410901285,0.464420557
1.142547521,0.092870019,0.070506227,0.092703465,0.088884282,0.084612654,0.090744014,0.100493833,0.076164053,1.524054371,0.052653034,0.18760366,0.06864879,0.01751114,0.013596162,948.9849924,305.6893006,1.376403941,6.245224871,0.211780574,0.093740616
0.057018239,0.042096012,0.055074527,0.013489659,0.079369507,0.586735807,0.031502137,0.060496847,0.14160921,3.160748314,0.075686126,0.059522661,0.06334744,0.078683642,0.030129146,762.1908226,230.5748103,0.760971809,13.77594612,0.210894275,0.615918675
0.313149374,0.028157698,0.003881209,0.022924242,0.196941226,0.076945562,0.088034195,0.063468451,0.328215646,0.347657918,0.058646106,0.279699239,0.082138669,0.022746989,0.063127184,1683.630078,296.1742842,1.740938293,13.747784,0.100992904,0.205192345
0.068475125,0.088438246,0.012479742,0.051887933,0.186727712,0.043444945,0.068684983,0.090300148,0.262296154,2.47100153,0.094005977,0.179524131,0.026274801,0.092576372,0.060799523,638.6978534,80.63343608,1.129179467,15.06577965,0.107939521,0.12673925
0.168118811,0.034320146,0.034550513,0.0588625,0.065507196,0.244615218,0.044623144,0.091070791,0.146093858,1.950406771,0.039904496,0.100135303,0.087984608,0.046899522,0.091009406,107.1022968,601.6709296,1.082731379,6.596929494,0.090238007,2.50693055
0.798462313,0.047510497,0.025351795,0.090252763,0.142772803,0.008969995,0.054660203,0.018313189,0.028455896,3.200489869,0.062903787,0.085034381,0.041630171,0.050270263,0.094803399,426.383376,348.7808361,0.351031128,3.298103986,0.103022125,0.286338147
1.183036616,0.058638234,0.07806092,0.092567554,0.063441506,0.042006918,0.085817518,0.083021132,0.237618259,6.029358222,0.071461654,0.083830974,0.084468471,0.002815659,0.093720348,1489.835542,643.6149609,1.262795068,1.212633665,0.231778155,0.272150655
0.693018806,0.015012218,0.068528923,0.077660315,0.114792382,0.068234239,0.029109598,0.003238529,0.065921155,3.327782197,0.008560133,0.091155826,0.083621702,0.005111122,0.047972152,179.1671055,295.420735,1.029652626,5.934164929,0.211536641,0.152185895
0.823833484,0.012580206,0.052216319,0.065318067,0.020671437,0.091123833,0.093911799,0.071135415,0.192436244,2.669806646,0.073611107,0.115159773,0.034485162,0.009134993,0.088547406,1352.931325,234.2918836,0.140194842,9.878826664,0.089005289,0.091009572
0.638230474,0.039493492,0.052593159,0.062470936,0.072516136,0.098834965,0.017223704,0.086554891,0.24033603,6.849400972,0.002186518,0.214195732,0.080107238,0.0533094,0.005843256,1220.600721,414.563044,0.486269318,0.262174204,0.26029078,0.189304765
0.083700922,0.05373446,0.089307192,0.032394685,0.078688057,0.077359955,0.227826933,0.036197814,0.097180221,4.971282396,0.050007646,0.085482567,0.007332257,0.076528727,0.017109286,1868.46885,50.74056822,0.055649679,8.973769785,0.243759239,0.095372926
0.026521165,0.017241362,0.047167555,1.299749067,0.048111905,0.092294546,0.06827121,0.078242822,0.204520538,4.502580593,0.055777702,0.288660135,0.041320311,0.043022634,0.039926104,1290.887396,407.4764685,1.621741784,13.05833284,0.210015192,0.199117024
0.349862249,0.089391272,0.301277398,0.418897929,0.033072688,0.019040808,0.030533367,0.019607514,0.22697558,1.848079973,0.053632947,0.147331567,0.063748096,0.004016752,0.035857413,1297.818787,383.0016261,1.668442493,13.7108772,0.159000451,0.163211217
